drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,P06241,FYN,ENSG00000010810,DB04786|P06241,,
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,P56524,HDAC4,ENSG00000068024,DB04786|P56524,,
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,Q8WUI4,HDAC7,ENSG00000061273,DB04786|Q8WUI4,,
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,O15379,HDAC3,ENSG00000171720,DB04786|O15379,,
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,Q9UKV0,HDAC9,ENSG00000048052,DB04786|Q9UKV0,,
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,P12931,SRC,ENSG00000197122,DB04786|P12931,,
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB01280|Q13547,,
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB01280|Q9UQL6,,
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB01280|Q92769,,
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB01280|P09884,target_negativeEffect,inhibitor
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB01280|P12268,,
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB01280|P07947,,
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB01280|P06241,,
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB01280|P56524,,
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB01280|Q8WUI4,,
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB01280|O15379,,
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB01280|Q9UKV0,,
DB01280,5.028633014657339e-06,5.298550057662989,93,Nelarabine,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB01280|P12931,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB00188|Q13547,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB00188|Q9UQL6,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB00188|Q92769,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB00188|P09884,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB00188|P12268,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB00188|P07947,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB00188|P06241,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB00188|P56524,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB00188|Q8WUI4,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB00188|O15379,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB00188|Q9UKV0,,
DB00188,4.9561118382165175e-06,5.304858902019082,94,Bortezomib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB00188|P12931,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,Q13547,HDAC1,ENSG00000116478,DB00406|Q13547,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,Q9UQL6,HDAC5,ENSG00000108840,DB00406|Q9UQL6,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,Q92769,HDAC2,ENSG00000196591,DB00406|Q92769,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,P09884,POLA1,ENSG00000101868,DB00406|P09884,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,P12268,IMPDH2,ENSG00000178035,DB00406|P12268,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,P07947,YES1,ENSG00000176105,DB00406|P07947,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,P06241,FYN,ENSG00000010810,DB00406|P06241,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,P56524,HDAC4,ENSG00000068024,DB00406|P56524,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,Q8WUI4,HDAC7,ENSG00000061273,DB00406|Q8WUI4,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,O15379,HDAC3,ENSG00000171720,DB00406|O15379,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,Q9UKV0,HDAC9,ENSG00000048052,DB00406|Q9UKV0,,
DB00406,4.943542257249603e-06,5.305961749155886,95,,,,P12931,SRC,ENSG00000197122,DB00406|P12931,,
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB01073|Q13547,,
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB01073|Q9UQL6,,
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB01073|Q92769,,
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB01073|P09884,target_negativeEffect,inhibitor
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB01073|P12268,,
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB01073|P07947,,
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB01073|P06241,,
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB01073|P56524,,
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB01073|Q8WUI4,,
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB01073|O15379,,
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB01073|Q9UKV0,,
DB01073,4.89539066649132e-06,5.310212644508154,96,Fludarabine,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB01073|P12931,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,Q13547,HDAC1,ENSG00000116478,DB00843|Q13547,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00843|Q9UQL6,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,Q92769,HDAC2,ENSG00000196591,DB00843|Q92769,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,P09884,POLA1,ENSG00000101868,DB00843|P09884,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,P12268,IMPDH2,ENSG00000178035,DB00843|P12268,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,P07947,YES1,ENSG00000176105,DB00843|P07947,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,P06241,FYN,ENSG00000010810,DB00843|P06241,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,P56524,HDAC4,ENSG00000068024,DB00843|P56524,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00843|Q8WUI4,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,O15379,HDAC3,ENSG00000171720,DB00843|O15379,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00843|Q9UKV0,,
DB00843,4.870331199226853e-06,5.312441504266724,97,Donepezil,N06,Psychoanaleptics ,P12931,SRC,ENSG00000197122,DB00843|P12931,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB01229|Q13547,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB01229|Q9UQL6,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB01229|Q92769,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB01229|P09884,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB01229|P12268,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB01229|P07947,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB01229|P06241,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB01229|P56524,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB01229|Q8WUI4,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB01229|O15379,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB01229|Q9UKV0,,
DB01229,4.612497467144284e-06,5.336063859316474,98,Paclitaxel,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB01229|P12931,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB01204|Q13547,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB01204|Q9UQL6,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB01204|Q92769,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB01204|P09884,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB01204|P12268,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB01204|P07947,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB01204|P06241,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB01204|P56524,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB01204|Q8WUI4,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB01204|O15379,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB01204|Q9UKV0,,
DB01204,4.544437122380856e-06,5.342519901173043,99,Mitoxantrone,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB01204|P12931,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,Q13547,HDAC1,ENSG00000116478,DB00131|Q13547,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,Q9UQL6,HDAC5,ENSG00000108840,DB00131|Q9UQL6,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,Q92769,HDAC2,ENSG00000196591,DB00131|Q92769,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,P09884,POLA1,ENSG00000101868,DB00131|P09884,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,P12268,IMPDH2,ENSG00000178035,DB00131|P12268,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,P07947,YES1,ENSG00000176105,DB00131|P07947,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,P06241,FYN,ENSG00000010810,DB00131|P06241,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,P56524,HDAC4,ENSG00000068024,DB00131|P56524,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,Q8WUI4,HDAC7,ENSG00000061273,DB00131|Q8WUI4,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,O15379,HDAC3,ENSG00000171720,DB00131|O15379,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,Q9UKV0,HDAC9,ENSG00000048052,DB00131|Q9UKV0,,
DB00131,4.524734214241852e-06,5.344406926442924,100,,,,P12931,SRC,ENSG00000197122,DB00131|P12931,,
