cmpdname,drugbank_id,atc_code,atc_label
Parsaclisib,DB14867,C163758,Targeted Therapy Agent 
Parsaclisib,DB14867,C2152,Phosphatidylinositide 3-Kinase Inhibitor
Parsaclisib,DB14867,C274,Antineoplastic Agent 
Parsaclisib,DB14867,C1742,Angiogenesis Inhibitor
Parsaclisib,DB14867,C274,Antineoplastic Agent 
Parsaclisib,DB14867,C2189,Signal Transduction Inhibitor 
Parsaclisib,DB14867,C129824,Antineoplastic Protein Inhibitor
Parsaclisib,DB14867,C471,Enzyme Inhibitor 
Parsaclisib,DB14867,C129825,Antineoplastic Enzyme Inhibitor
Parsaclisib,DB14867,C471,Enzyme Inhibitor 
Parsaclisib,DB14867,C1404,Protein Kinase Inhibitor
Parsaclisib,DB14867,L01,Antineoplastic agents 
Parsaclisib,DB14867,L01E,Protein kinase inhibitors 
Parsaclisib,DB14867,L01EM,Phosphatidylinositol-3-kinase (pi3k) inhibitors
Pemigatinib,DB15102,C274,Antineoplastic Agent 
Pemigatinib,DB15102,C163758,Targeted Therapy Agent 
Pemigatinib,DB15102,C164035,FGFR-targeting Agent
Pemigatinib,DB15102,C274,Antineoplastic Agent 
Pemigatinib,DB15102,C2189,Signal Transduction Inhibitor 
Pemigatinib,DB15102,C129824,Antineoplastic Protein Inhibitor
Pemigatinib,DB15102,C471,Enzyme Inhibitor 
Pemigatinib,DB15102,C129825,Antineoplastic Enzyme Inhibitor 
Pemigatinib,DB15102,C155727,FGFR Inhibitor
Pemigatinib,DB15102,C471,Enzyme Inhibitor 
Pemigatinib,DB15102,C1404,Protein Kinase Inhibitor 
Pemigatinib,DB15102,C1967,Tyrosine Kinase Inhibitor
Pemigatinib,DB15102,L01,Antineoplastic agents 
Pemigatinib,DB15102,L01E,Protein kinase inhibitors 
Pemigatinib,DB15102,L01EN,Fibroblast growth factor receptor (fgfr) tyrosine kinase inhibitors
Enasidenib,DB13874,C274,Antineoplastic Agent 
Enasidenib,DB13874,C163758,Targeted Therapy Agent
Enasidenib,DB13874,C274,Antineoplastic Agent 
Enasidenib,DB13874,C2189,Signal Transduction Inhibitor 
Enasidenib,DB13874,C129824,Antineoplastic Protein Inhibitor
Enasidenib,DB13874,C471,Enzyme Inhibitor 
Enasidenib,DB13874,C129825,Antineoplastic Enzyme Inhibitor
Enasidenib,DB13874,C471,Enzyme Inhibitor 
Enasidenib,DB13874,C137826,Isocitrate Dehydrogenase Inhibitor 
Enasidenib,DB13874,C168619,IDH2 inhibitor
Enasidenib,DB13874,L01,Antineoplastic agents
Daprodustat,DB11682,B03,Antianemic preparations
Daprodustat,DB11682,C78275,Agent Affecting Blood or Body Fluid
Sucroferric oxyhydroxide,DB09146,B03,Antianemic preparations 
Sucroferric oxyhydroxide,DB09146,B03A,Iron preparations 
Sucroferric oxyhydroxide,DB09146,B03AB,"Iron trivalent, oral preparations"
Sucroferric oxyhydroxide,DB09146,D006401,Hematologic Agents 
Sucroferric oxyhydroxide,DB09146,D006397,Hematinics 
Sucroferric oxyhydroxide,DB09146,D005290,Ferric Compounds
Sucroferric oxyhydroxide,DB09146,V03,All other therapeutic products 
Sucroferric oxyhydroxide,DB09146,V03A,All other therapeutic products 
Sucroferric oxyhydroxide,DB09146,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia
Daridorexant,DB15031,C78272,Agent Affecting Nervous System 
Daridorexant,DB15031,C142786,Orexin Receptor Antagonist
Sodium ferric EDTA,DB13381,B03,Antianemic preparations 
Sodium ferric EDTA,DB13381,B03A,Iron preparations 
Sodium ferric EDTA,DB13381,B03AB,"Iron trivalent, oral preparations"
Sodium ferric EDTA,DB13381,D006401,Hematologic Agents 
Sodium ferric EDTA,DB13381,D006397,Hematinics 
Sodium ferric EDTA,DB13381,D005290,Ferric Compounds
Sodium ferric EDTA,DB13381,D064449,Sequestering Agents 
Sodium ferric EDTA,DB13381,D002614,Chelating Agents 
Sodium ferric EDTA,DB13381,D007502,Iron Chelating Agents
(+)-Iron(II) L-ascorbate,DB14490,B03,Antianemic preparations 
(+)-Iron(II) L-ascorbate,DB14490,B03A,Iron preparations 
(+)-Iron(II) L-ascorbate,DB14490,B03AA,"Iron bivalent, oral preparations"
(+)-Iron(II) L-ascorbate,DB14490,D018977,Micronutrients 
(+)-Iron(II) L-ascorbate,DB14490,D014815,Vitamins
(+)-Iron(II) L-ascorbate,DB14490,D020011,Protective Agents 
(+)-Iron(II) L-ascorbate,DB14490,D000975,Antioxidants
Rhenium Re-186 sulfide,DB13847,V10,Therapeutic radiopharmaceuticals 
Rhenium Re-186 sulfide,DB13847,V10A,Antiinflammatory agents
Mavacamten,DB14921,C01,Cardiac therapy
Avapritinib,DB15233,C274,Antineoplastic Agent 
Avapritinib,DB15233,C163758,Targeted Therapy Agent 
Avapritinib,DB15233,C163999,cKIT-targeting Agent
Avapritinib,DB15233,C274,Antineoplastic Agent 
Avapritinib,DB15233,C163758,Targeted Therapy Agent 
Avapritinib,DB15233,C164037,PDGFR-targeting Agent
Avapritinib,DB15233,C274,Antineoplastic Agent 
Avapritinib,DB15233,C2189,Signal Transduction Inhibitor 
Avapritinib,DB15233,C129824,Antineoplastic Protein Inhibitor
Avapritinib,DB15233,C471,Enzyme Inhibitor 
Avapritinib,DB15233,C129825,Antineoplastic Enzyme Inhibitor 
Avapritinib,DB15233,C159198,c-KIT Inhibitor
Avapritinib,DB15233,C471,Enzyme Inhibitor 
Avapritinib,DB15233,C1404,Protein Kinase Inhibitor 
Avapritinib,DB15233,C1967,Tyrosine Kinase Inhibitor
Avapritinib,DB15233,L01,Antineoplastic agents 
Avapritinib,DB15233,L01E,Protein kinase inhibitors
Ritlecitinib,DB14924,C308,Immunotherapeutic Agent
Ritlecitinib,DB14924,C471,Enzyme Inhibitor 
Ritlecitinib,DB14924,C1404,Protein Kinase Inhibitor 
Ritlecitinib,DB14924,C1967,Tyrosine Kinase Inhibitor
Danicopan,DB15401,C308,Immunotherapeutic Agent
Risdiplam,DB15305,C78272,Agent Affecting Nervous System
Risdiplam,DB15305,D018373,Peripheral Nervous System Agents 
Risdiplam,DB15305,D009465,Neuromuscular Agents
Ferric Ammonium Citrate,DB09501,D006401,Hematologic Agents 
Ferric Ammonium Citrate,DB09501,D006397,Hematinics 
Ferric Ammonium Citrate,DB09501,D005290,Ferric Compounds
Ferric Ammonium Citrate,DB09501,V08,Contrast media 
Ferric Ammonium Citrate,DB09501,V08C,Magnetic resonance imaging contrast media 
Ferric Ammonium Citrate,DB09501,V08CA,Paramagnetic contrast media
Mazaticol,DB13448,C78272,Agent Affecting Nervous System 
Mazaticol,DB13448,C66880,Anticholinergic Agent
Mazaticol,DB13448,N04,Anti-parkinson drugs 
Mazaticol,DB13448,N04A,Anticholinergic agents 
Mazaticol,DB13448,N04AA,Tertiary amines
"(1R,4R,7Z,15R,17R)-N-cyclopropylsulfonyl-17-[7-methoxy-8-methyl-2-(4-propan-2-yl-1,3-thiazol-2-yl)quinolin-4-yl]oxy-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-ene-4-carboxamide",DB06290,C471,Enzyme Inhibitor 
"(1R,4R,7Z,15R,17R)-N-cyclopropylsulfonyl-17-[7-methoxy-8-methyl-2-(4-propan-2-yl-1,3-thiazol-2-yl)quinolin-4-yl]oxy-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-ene-4-carboxamide",DB06290,C783,Protease Inhibitor
"(1R,4R,7Z,15R,17R)-N-cyclopropylsulfonyl-17-[7-methoxy-8-methyl-2-(4-propan-2-yl-1,3-thiazol-2-yl)quinolin-4-yl]oxy-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-ene-4-carboxamide",DB06290,D000890,Anti-Infective Agents 
"(1R,4R,7Z,15R,17R)-N-cyclopropylsulfonyl-17-[7-methoxy-8-methyl-2-(4-propan-2-yl-1,3-thiazol-2-yl)quinolin-4-yl]oxy-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-ene-4-carboxamide",DB06290,D000998,Antiviral Agents
"(1R,4R,7Z,15R,17R)-N-cyclopropylsulfonyl-17-[7-methoxy-8-methyl-2-(4-propan-2-yl-1,3-thiazol-2-yl)quinolin-4-yl]oxy-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-ene-4-carboxamide",DB06290,D004791,Enzyme Inhibitors 
"(1R,4R,7Z,15R,17R)-N-cyclopropylsulfonyl-17-[7-methoxy-8-methyl-2-(4-propan-2-yl-1,3-thiazol-2-yl)quinolin-4-yl]oxy-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-ene-4-carboxamide",DB06290,D011480,Protease Inhibitors
"(1R,4R,7Z,15R,17R)-N-cyclopropylsulfonyl-17-[7-methoxy-8-methyl-2-(4-propan-2-yl-1,3-thiazol-2-yl)quinolin-4-yl]oxy-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-ene-4-carboxamide",DB06290,J05,Antivirals for systemic use 
"(1R,4R,7Z,15R,17R)-N-cyclopropylsulfonyl-17-[7-methoxy-8-methyl-2-(4-propan-2-yl-1,3-thiazol-2-yl)quinolin-4-yl]oxy-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-ene-4-carboxamide",DB06290,J05A,Direct acting antivirals 
"(1R,4R,7Z,15R,17R)-N-cyclopropylsulfonyl-17-[7-methoxy-8-methyl-2-(4-propan-2-yl-1,3-thiazol-2-yl)quinolin-4-yl]oxy-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-ene-4-carboxamide",DB06290,J05AP,Antivirals for treatment of hcv infections
Remdesivir,DB14761,J05,Antivirals for systemic use 
Remdesivir,DB14761,J05A,Direct acting antivirals 
Remdesivir,DB14761,J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors
Remdesivir,DB14761,D000890,Anti-Infective Agents 
Remdesivir,DB14761,D000998,Antiviral Agents
Remdesivir,DB14761,C254,Anti-Infective Agent 
Remdesivir,DB14761,C281,Antiviral Agent 
Remdesivir,DB14761,C190794,SARS-CoV-2 Antiviral Agent
Remdesivir,DB14761,D009676,Noxae 
Remdesivir,DB14761,D000963,Antimetabolites
Troriluzole,DB15079,C26170,Protective Agent 
Troriluzole,DB15079,C1509,Neuroprotective Agent
Troriluzole,DB15079,C274,Antineoplastic Agent 
Troriluzole,DB15079,C2189,Signal Transduction Inhibitor 
Troriluzole,DB15079,C129824,Antineoplastic Protein Inhibitor
Troriluzole,DB15079,C471,Enzyme Inhibitor 
Troriluzole,DB15079,C129825,Antineoplastic Enzyme Inhibitor
Baloxavir Marboxil,DB13997,C254,Anti-Infective Agent 
Baloxavir Marboxil,DB13997,C281,Antiviral Agent
Baloxavir Marboxil,DB13997,D000890,Anti-Infective Agents 
Baloxavir Marboxil,DB13997,D000998,Antiviral Agents
Baloxavir Marboxil,DB13997,D004791,Enzyme Inhibitors
Baloxavir Marboxil,DB13997,J05,Antivirals for systemic use 
Baloxavir Marboxil,DB13997,J05A,Direct acting antivirals
Pyostacine,DB11476,C274,Antineoplastic Agent 
Pyostacine,DB11476,C186664,Cytotoxic Chemotherapeutic Agent 
Pyostacine,DB11476,C259,Antineoplastic Antibiotic
Pyostacine,DB11476,D06,Antibiotics and chemotherapeutics for dermatological use 
Pyostacine,DB11476,D06A,Antibiotics for topical use
Pyostacine,DB11476,D000890,Anti-Infective Agents 
Pyostacine,DB11476,D000900,Anti-Bacterial Agents 
Pyostacine,DB11476,D025361,Streptogramins
Pyostacine,DB11476,D004791,Enzyme Inhibitors 
Pyostacine,DB11476,D011500,Protein Synthesis Inhibitors
Pyostacine,DB11476,J01,Antibacterials for systemic use 
Pyostacine,DB11476,J01F,"Macrolides, lincosamides and streptogramins "
Pyostacine,DB11476,J01FG,Streptogramins
2-[2-[Bis(carboxylatomethyl)amino]ethyl-[2-[carboxymethyl-(1-carboxy-2-phenylmethoxyethyl)amino]ethyl]amino]acetate;gadolinium(3+),DB00743,V08,Contrast media 
2-[2-[Bis(carboxylatomethyl)amino]ethyl-[2-[carboxymethyl-(1-carboxy-2-phenylmethoxyethyl)amino]ethyl]amino]acetate;gadolinium(3+),DB00743,V08C,Magnetic resonance imaging contrast media 
2-[2-[Bis(carboxylatomethyl)amino]ethyl-[2-[carboxymethyl-(1-carboxy-2-phenylmethoxyethyl)amino]ethyl]amino]acetate;gadolinium(3+),DB00743,V08CA,Paramagnetic contrast media
Gadoxetate,DB08884,V08,Contrast media 
Gadoxetate,DB08884,V08C,Magnetic resonance imaging contrast media 
Gadoxetate,DB08884,V08CA,Paramagnetic contrast media
Technetium (99Mtc) Medronic Acid,DB09138,D019995,Laboratory Chemicals 
Technetium (99Mtc) Medronic Acid,DB09138,D007202,Indicators and Reagents 
Technetium (99Mtc) Medronic Acid,DB09138,D019275,Radiopharmaceuticals
Technetium (99Mtc) Medronic Acid,DB09138,D050071,Bone Density Conservation Agents 
Technetium (99Mtc) Medronic Acid,DB09138,D004164,Diphosphonates
Technetium (99Mtc) Medronic Acid,DB09138,V09,Diagnostic radiopharmaceuticals 
Technetium (99Mtc) Medronic Acid,DB09138,V09B,Skeleton 
Technetium (99Mtc) Medronic Acid,DB09138,V09BA,Technetium (99mtc) compounds
Technetium Tc 99m tetrofosmin,DB09160,D019995,Laboratory Chemicals 
Technetium Tc 99m tetrofosmin,DB09160,D007202,Indicators and Reagents 
Technetium Tc 99m tetrofosmin,DB09160,D019275,Radiopharmaceuticals
Technetium Tc 99m tetrofosmin,DB09160,V09,Diagnostic radiopharmaceuticals 
Technetium Tc 99m tetrofosmin,DB09160,V09G,Cardiovascular system 
Technetium Tc 99m tetrofosmin,DB09160,V09GA,Technetium (99mtc) compounds
Technetium (99mTc) etifenin,DB13183,V09,Diagnostic radiopharmaceuticals 
Technetium (99mTc) etifenin,DB13183,V09D,Hepatic and reticulo endothelial system 
Technetium (99mTc) etifenin,DB13183,V09DA,Technetium (99mtc) compounds
Entecavir,DB00442,C254,Anti-Infective Agent 
Entecavir,DB00442,C281,Antiviral Agent
Entecavir,DB00442,C471,Enzyme Inhibitor 
Entecavir,DB00442,C1589,Reverse Transcriptase Inhibitor 
Entecavir,DB00442,C97452,Nucleoside Reverse Transcriptase Inhibitor
Entecavir,DB00442,D000890,Anti-Infective Agents 
Entecavir,DB00442,D000998,Antiviral Agents
Entecavir,DB00442,J05,Antivirals for systemic use 
Entecavir,DB00442,J05A,Direct acting antivirals 
Entecavir,DB00442,J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors
Acyclovir,DB00787,C254,Anti-Infective Agent 
Acyclovir,DB00787,C281,Antiviral Agent
Acyclovir,DB00787,C471,Enzyme Inhibitor 
Acyclovir,DB00787,C29575,DNA Polymerase Inhibitor
Acyclovir,DB00787,D06,Antibiotics and chemotherapeutics for dermatological use 
Acyclovir,DB00787,D06B,Chemotherapeutics for topical use 
Acyclovir,DB00787,D06BB,Antivirals
Acyclovir,DB00787,D000890,Anti-Infective Agents 
Acyclovir,DB00787,D000998,Antiviral Agents
Acyclovir,DB00787,J05,Antivirals for systemic use 
Acyclovir,DB00787,J05A,Direct acting antivirals 
Acyclovir,DB00787,J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors
Acyclovir,DB00787,S01,Ophthalmologicals 
Acyclovir,DB00787,S01A,Antiinfectives 
Acyclovir,DB00787,S01AD,Antivirals
Inosine,DB04335,S01,Ophthalmologicals
Inosine,DB04335,D06,Antibiotics and chemotherapeutics for dermatological use 
Inosine,DB04335,D06B,Chemotherapeutics for topical use 
Inosine,DB04335,D06BB,Antivirals
Inosine,DB04335,G01,Gynecological antiinfectives and antiseptics 
Inosine,DB04335,G01A,"Antiinfectives and antiseptics, excl. combinations with corticosteroids"
Sapropterin,DB00360,A16,Other alimentary tract and metabolism products 
Sapropterin,DB00360,A16A,Other alimentary tract and metabolism products 
Sapropterin,DB00360,A16AX,Various alimentary tract and metabolism products
Sapropterin,DB00360,C26170,Protective Agent 
Sapropterin,DB00360,C275,Antioxidant
Folic Acid,DB00158,D006401,Hematologic Agents 
Folic Acid,DB00158,D006397,Hematinics
Folic Acid,DB00158,B03,Antianemic preparations 
Folic Acid,DB00158,B03B,Vitamin b12 and folic acid 
Folic Acid,DB00158,B03BB,Folic acid and derivatives
Folic Acid,DB00158,D018977,Micronutrients 
Folic Acid,DB00158,D014815,Vitamins
Folic Acid,DB00158,V04,Diagnostic agents
Rifampin,DB01045,C254,Anti-Infective Agent 
Rifampin,DB01045,C52588,Antibacterial Agent 
Rifampin,DB01045,C280,Antitubercular Agent
Rifampin,DB01045,C471,Enzyme Inhibitor 
Rifampin,DB01045,C25995,RNA Polymerase Inhibitor
Rifampin,DB01045,D000890,Anti-Infective Agents 
Rifampin,DB01045,D000900,Anti-Bacterial Agents 
Rifampin,DB01045,D000995,Antitubercular Agents
Rifampin,DB01045,D000890,Anti-Infective Agents 
Rifampin,DB01045,D000900,Anti-Bacterial Agents 
Rifampin,DB01045,D007917,Leprostatic Agents
Rifampin,DB01045,D000890,Anti-Infective Agents 
Rifampin,DB01045,D000900,Anti-Bacterial Agents 
Rifampin,DB01045,D012294,Rifamycins
Rifampin,DB01045,D004791,Enzyme Inhibitors 
Rifampin,DB01045,D019384,Nucleic Acid Synthesis Inhibitors
Rifampin,DB01045,D065693,Cytochrome P-450 Enzyme Inducers 
Rifampin,DB01045,D065695,Cytochrome P-450 CYP2B6 Inducers
Rifampin,DB01045,D065693,Cytochrome P-450 Enzyme Inducers 
Rifampin,DB01045,D065696,Cytochrome P-450 CYP2C8 Inducers
Rifampin,DB01045,D065693,Cytochrome P-450 Enzyme Inducers 
Rifampin,DB01045,D065697,Cytochrome P-450 CYP2C19 Inducers
Rifampin,DB01045,D065693,Cytochrome P-450 Enzyme Inducers 
Rifampin,DB01045,D065698,Cytochrome P-450 CYP2C9 Inducers
Rifampin,DB01045,D065693,Cytochrome P-450 Enzyme Inducers 
Rifampin,DB01045,D065701,Cytochrome P-450 CYP3A Inducers
Rifampin,DB01045,J04,Antimycobacterials 
Rifampin,DB01045,J04A,Drugs for treatment of tuberculosis 
Rifampin,DB01045,J04AB,Antibiotics
Clozapine,DB00363,C78272,Agent Affecting Nervous System 
Clozapine,DB00363,C29710,Antipsychotic Agent
Clozapine,DB00363,C78272,Agent Affecting Nervous System 
Clozapine,DB00363,C66885,Serotonin Antagonist 
Clozapine,DB00363,C94726,5-HT3 Receptor Antagonist
Clozapine,DB00363,D002491,Central Nervous System Agents 
Clozapine,DB00363,D002492,Central Nervous System Depressants
Clozapine,DB00363,D002491,Central Nervous System Agents 
Clozapine,DB00363,D011619,Psychotropic Drugs 
Clozapine,DB00363,D014149,Tranquilizing Agents
Clozapine,DB00363,D002492,Central Nervous System Depressants 
Clozapine,DB00363,D014149,Tranquilizing Agents 
Clozapine,DB00363,D014150,Antipsychotic Agents
Clozapine,DB00363,D018377,Neurotransmitter Agents 
Clozapine,DB00363,D018490,Serotonin Agents 
Clozapine,DB00363,D012702,Serotonin Antagonists
Clozapine,DB00363,D018377,Neurotransmitter Agents 
Clozapine,DB00363,D018682,GABA Agents 
Clozapine,DB00363,D018756,GABA Antagonists
Clozapine,DB00363,N05,Psycholeptics 
Clozapine,DB00363,N05A,Antipsychotics 
Clozapine,DB00363,N05AH,"Diazepines, oxazepines, thiazepines and oxepines"
Dacarbazine,DB00851,C274,Antineoplastic Agent 
Dacarbazine,DB00851,C186664,Cytotoxic Chemotherapeutic Agent 
Dacarbazine,DB00851,C2842,DNA Binding Agent
Dacarbazine,DB00851,D000970,Antineoplastic Agents
Dacarbazine,DB00851,D009676,Noxae 
Dacarbazine,DB00851,D000477,Alkylating Agents
Dacarbazine,DB00851,L01,Antineoplastic agents 
Dacarbazine,DB00851,L01A,Alkylating agents
Didanosine,DB00900,C254,Anti-Infective Agent 
Didanosine,DB00900,C281,Antiviral Agent
Didanosine,DB00900,C471,Enzyme Inhibitor 
Didanosine,DB00900,C1589,Reverse Transcriptase Inhibitor 
Didanosine,DB00900,C97452,Nucleoside Reverse Transcriptase Inhibitor
Didanosine,DB00900,D000890,Anti-Infective Agents 
Didanosine,DB00900,D000998,Antiviral Agents 
Didanosine,DB00900,D018894,Reverse Transcriptase Inhibitors
Didanosine,DB00900,D000890,Anti-Infective Agents 
Didanosine,DB00900,D000998,Antiviral Agents 
Didanosine,DB00900,D044966,Anti-Retroviral Agents
Didanosine,DB00900,D004791,Enzyme Inhibitors 
Didanosine,DB00900,D019384,Nucleic Acid Synthesis Inhibitors
Didanosine,DB00900,D009676,Noxae 
Didanosine,DB00900,D000963,Antimetabolites 
Didanosine,DB00900,D015224,Dideoxynucleosides
Didanosine,DB00900,J05,Antivirals for systemic use 
Didanosine,DB00900,J05A,Direct acting antivirals 
Didanosine,DB00900,J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors
Ganciclovir,DB01004,C254,Anti-Infective Agent 
Ganciclovir,DB01004,C281,Antiviral Agent
Ganciclovir,DB01004,C471,Enzyme Inhibitor 
Ganciclovir,DB01004,C29575,DNA Polymerase Inhibitor
Ganciclovir,DB01004,D000890,Anti-Infective Agents 
Ganciclovir,DB01004,D000998,Antiviral Agents
Ganciclovir,DB01004,J05,Antivirals for systemic use 
Ganciclovir,DB01004,J05A,Direct acting antivirals 
Ganciclovir,DB01004,J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors
Ganciclovir,DB01004,S01,Ophthalmologicals 
Ganciclovir,DB01004,S01A,Antiinfectives 
Ganciclovir,DB01004,S01AD,Antivirals
Valacyclovir,DB00577,C254,Anti-Infective Agent 
Valacyclovir,DB00577,C281,Antiviral Agent
Valacyclovir,DB00577,C471,Enzyme Inhibitor 
Valacyclovir,DB00577,C29575,DNA Polymerase Inhibitor
Valacyclovir,DB00577,D000890,Anti-Infective Agents 
Valacyclovir,DB00577,D000998,Antiviral Agents
Valacyclovir,DB00577,J05,Antivirals for systemic use 
Valacyclovir,DB00577,J05A,Direct acting antivirals 
Valacyclovir,DB00577,J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors
Sildenafil,DB00203,C471,Enzyme Inhibitor 
Sildenafil,DB00203,C744,Phosphodiesterase Inhibitor 
Sildenafil,DB00203,C2127,cGMP Phosphodiesterase Inhibitor
Sildenafil,DB00203,D004791,Enzyme Inhibitors 
Sildenafil,DB00203,D010726,Phosphodiesterase Inhibitors 
Sildenafil,DB00203,D058986,Phosphodiesterase 5 Inhibitors
Sildenafil,DB00203,D002317,Cardiovascular Agents 
Sildenafil,DB00203,D014665,Vasodilator Agents
Sildenafil,DB00203,C78274,Agent Affecting Cardiovascular System 
Sildenafil,DB00203,C29707,Vasodilating Agent
Sildenafil,DB00203,G04,Urologicals 
Sildenafil,DB00203,G04B,Urologicals 
Sildenafil,DB00203,G04BE,Drugs used in erectile dysfunction
Sildenafil,DB00203,D064804,Urological Agents
Olanzapine,DB00334,C78272,Agent Affecting Nervous System 
Olanzapine,DB00334,C29710,Antipsychotic Agent
Olanzapine,DB00334,D002491,Central Nervous System Agents 
Olanzapine,DB00334,D002492,Central Nervous System Depressants
Olanzapine,DB00334,D002491,Central Nervous System Agents 
Olanzapine,DB00334,D011619,Psychotropic Drugs 
Olanzapine,DB00334,D014149,Tranquilizing Agents
Olanzapine,DB00334,D002492,Central Nervous System Depressants 
Olanzapine,DB00334,D014149,Tranquilizing Agents 
Olanzapine,DB00334,D014150,Antipsychotic Agents
Olanzapine,DB00334,D005765,Gastrointestinal Agents 
Olanzapine,DB00334,D000932,Antiemetics
Olanzapine,DB00334,D018373,Peripheral Nervous System Agents 
Olanzapine,DB00334,D001337,Autonomic Agents
Olanzapine,DB00334,D018377,Neurotransmitter Agents 
Olanzapine,DB00334,D014179,Neurotransmitter Uptake Inhibitors
