primaryDomainId:ID,casNumber:string,dataSources:string[],displayName:string,domainIds:string[],drugGroups:string[],:LABEL,type:string
drugbank.DB13902,,drugbank,Equine Botulinum Neurotoxin D Immune FAB2,drugbank.DB13902,,Drug,Drug
drugbank.DB13903,,drugbank,Equine Botulinum Neurotoxin B Immune FAB2,drugbank.DB13903,,Drug,Drug
drugbank.DB13904,,drugbank,Cat dander extract,drugbank.DB13904,,Drug,Drug
drugbank.DB13905,,drugbank,Scorpion (centruroides) immune Fab2 antivenin (equine),drugbank.DB13905,,Drug,Drug
drugbank.DB13906,8001-97-6,drugbank,Aloe vera leaf,drugbank.DB13906,,Drug,Drug
drugbank.DB13907,,drugbank,Fusarium graminearum,drugbank.DB13907,,Drug,Drug
drugbank.DB13908,1300-94-3,drugbank|chembl|unichem,Amylmetacresol,drugbank.DB13908|pubchem.14759,approved,Drug,Drug
drugbank.DB13909,99-26-3,drugbank|unichem,Bismuth subgallate,drugbank.DB13909|drug_central.4531|pubchem.102117152|pubchem.73415769,,Drug,Drug
drugbank.DB13910,60364-28-5,drugbank|unichem,Valproate bismuth,drugbank.DB13910|pubchem.20835964|pubchem.129891194,,Drug,Drug
drugbank.DB13911,18472-87-2,drugbank|unichem,Phloxine B,drugbank.DB13911|pubchem.2724057|pubchem.6097185,,Drug,Drug
drugbank.DB13912,4434-05-3,drugbank|unichem,Coumermycin A1,drugbank.DB13912|pubchem.54697785,,Drug,Drug
drugbank.DB13913,,drugbank,Belladonna,drugbank.DB13913,,Drug,Drug
drugbank.DB13914,1025216-57-2,drugbank|unichem,Volixibat,drugbank.DB13914|pubchem.24987688,,Drug,Drug
drugbank.DB13915,,drugbank,Axicabtagene ciloleucel,drugbank.DB13915,,Drug,Drug
drugbank.DB13916,606-58-6,drugbank|unichem,Toyocamycin,drugbank.DB13916|pubchem.11824,,Drug,Drug
drugbank.DB13917,501-15-5,drugbank|unichem,Deoxyepinephrine,drugbank.DB13917|drug_central.1405|pubchem.4382,,Drug,Drug
drugbank.DB13918,51338-27-3,drugbank|unichem,Diclofop-methyl,drugbank.DB13918|pubchem.39985,,Drug,Drug
drugbank.DB13919,139481-59-7,drugbank|unichem,Candesartan,drugbank.DB13919|drug_central.475|pubchem.2541,,Drug,Drug
drugbank.DB13920,640281-90-9,drugbank|unichem,Valopicitabine,drugbank.DB13920|pubchem.6918726,,Drug,Drug
drugbank.DB13921,20724-73-6,drugbank|unichem,2'-C-methylcytidine,drugbank.DB13921|pubchem.500902,,Drug,Drug
drugbank.DB13923,1610943-06-0,drugbank,Emicizumab,drugbank.DB13923|drug_central.5268,,Drug,Drug
drugbank.DB13924,,drugbank,Varicella zoster vaccine (recombinant),drugbank.DB13924,,Drug,Drug
drugbank.DB13925,1027785-90-5,drugbank|unichem,Dotatate gallium Ga-68,drugbank.DB13925|drug_central.5156|pubchem.131634491,,Drug,Drug
drugbank.DB13926,1772578-74-1,drugbank,Cenegermin,drugbank.DB13926|drug_central.5235,,Drug,Drug
drugbank.DB13927,882697-00-9,drugbank|unichem,anle138b,drugbank.DB13927|pubchem.44608289,,Drug,Drug
drugbank.DB13928,910463-68-2,drugbank|unichem,Semaglutide,drugbank.DB13928|drug_central.5267|pubchem.122189768|pubchem.56843331,,Drug,Drug
drugbank.DB13929,150375-75-0,drugbank|unichem,Relcovaptan,drugbank.DB13929|pubchem.60943,,Drug,Drug
drugbank.DB13930,869886-67-9,drugbank|unichem,Ulixertinib,drugbank.DB13930|pubchem.11719003,,Drug,Drug
drugbank.DB13931,1254032-66-0,drugbank|chembl|unichem,Netarsudil,drugbank.DB13931|drug_central.5269|pubchem.66599893,approved,Drug,Drug
drugbank.DB13932,1646819-03-5,drugbank,Voretigene neparvovec,drugbank.DB13932,,Drug,Drug
drugbank.DB13933,1175512-71-6,drugbank,Nonacog beta pegol,drugbank.DB13933,,Drug,Drug
drugbank.DB13934,1165910-22-4,drugbank|unichem,Ligandrol,drugbank.DB13934|pubchem.44137686,,Drug,Drug
drugbank.DB13935,870888-46-3,drugbank,AC-262536,drugbank.DB13935,,Drug,Drug
drugbank.DB13936,888072-47-7,drugbank|unichem,JNJ-28330835,drugbank.DB13936|pubchem.11703306,,Drug,Drug
drugbank.DB13937,917891-35-1,drugbank|unichem,LGD-3303,drugbank.DB13937|pubchem.25195253,,Drug,Drug
drugbank.DB13938,404920-28-1,drugbank|unichem,S-40503,drugbank.DB13938|pubchem.57398987,,Drug,Drug
drugbank.DB13939,1182367-47-0,drugbank|unichem,RAD-140,drugbank.DB13939|pubchem.44200882,,Drug,Drug
drugbank.DB13940,185562-00-9,drugbank|unichem,"2,5-Dimethoxy-4-ethylthioamphetamine",drugbank.DB13940|pubchem.10264356,,Drug,Drug
drugbank.DB13941,4085-31-8,drugbank|unichem,Piperaquine,drugbank.DB13941|drug_central.4193|pubchem.122262,,Drug,Drug
drugbank.DB13943,58-20-8,drugbank|chembl|unichem,Testosterone cypionate,drugbank.DB13943|drug_central.4454|pubchem.441404,approved,Drug,Drug
drugbank.DB13944,315-37-7,drugbank|chembl|unichem,Testosterone enanthate,drugbank.DB13944|drug_central.4609|pubchem.9416,approved,Drug,Drug
drugbank.DB13946,5949-44-0,drugbank|chembl|unichem,Testosterone undecanoate,drugbank.DB13946|drug_central.2608|pubchem.65157,approved,Drug,Drug
drugbank.DB13947,18625-33-7,drugbank|unichem,Testosterone enantate benzilic acid hydrazone,drugbank.DB13947|pubchem.76971566,,Drug,Drug
drugbank.DB13948,1391489-32-9,drugbank|unichem,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine",drugbank.DB13948|pubchem.90489020,,Drug,Drug
drugbank.DB13949,20074-52-6,drugbank|unichem,Ferric cation,drugbank.DB13949|pubchem.29936,,Drug,Drug
drugbank.DB13950,131543-22-1,drugbank|unichem,WIN 55212-2,drugbank.DB13950|pubchem.5311501,,Drug,Drug
drugbank.DB13951,1164-91-6,drugbank|unichem,Stanolone acetate,drugbank.DB13951|pubchem.11809740,,Drug,Drug
drugbank.DB13952,4245-41-4,drugbank|chembl|unichem,Estradiol acetate,drugbank.DB13952|drug_central.4497|pubchem.9818306,approved,Drug,Drug
drugbank.DB13953,50-50-0,drugbank|chembl|unichem,Estradiol benzoate,drugbank.DB13953|drug_central.1058|pubchem.222757,approved,Drug,Drug
drugbank.DB13954,313-06-4,drugbank|chembl|unichem,Estradiol cypionate,drugbank.DB13954|drug_central.1059|pubchem.9403,approved,Drug,Drug
drugbank.DB13955,7732-97-0,drugbank|unichem,Estradiol dienanthate,drugbank.DB13955|pubchem.165688,,Drug,Drug
drugbank.DB13956,979-32-8,drugbank|chembl|unichem,Estradiol valerate,drugbank.DB13956|drug_central.1064|pubchem.13791,approved,Drug,Drug
drugbank.DB13957,1146963-51-0,drugbank|unichem,J147,drugbank.DB13957|pubchem.25229652,,Drug,Drug
drugbank.DB13958,6157-87-5,drugbank|unichem,Trestolone acetate,drugbank.DB13958|pubchem.10246085,,Drug,Drug
drugbank.DB13959,438544-49-1,drugbank,Medium-chain triglycerides,drugbank.DB13959,,Drug,Drug
drugbank.DB13960,52-51-7,drugbank|unichem,Bronopol,drugbank.DB13960|pubchem.2450,,Drug,Drug
drugbank.DB13961,,drugbank,Fish oil,drugbank.DB13961,,Drug,Drug
drugbank.DB13962,5793-88-4,drugbank|unichem,Calcium saccharate,drugbank.DB13962|pubchem.154911|pubchem.43835045,,Drug,Drug
drugbank.DB13963,95-50-1,drugbank|unichem,"1,2-dichlorobenzene",drugbank.DB13963|pubchem.7239,,Drug,Drug
drugbank.DB13964,8002-03-7,drugbank,Peanut oil,drugbank.DB13964,,Drug,Drug
drugbank.DB13965,,drugbank,Sarracenia Purpurea,drugbank.DB13965,,Drug,Drug
drugbank.DB13966,110-27-0,drugbank|unichem,Isopropyl myristate,drugbank.DB13966|pubchem.8042,,Drug,Drug
drugbank.DB13967,25305-77-5,drugbank|unichem,Patent Blue,drugbank.DB13967|pubchem.77074|pubchem.101272215,,Drug,Drug
drugbank.DB13968,,drugbank,Plasma protein fraction (human),drugbank.DB13968,,Drug,Drug
drugbank.DB13969,32426-11-2,drugbank|unichem,Quaternium-24,drugbank.DB13969|pubchem.61906,,Drug,Drug
drugbank.DB13970,20256-55-7,drugbank|unichem,Dioctyldimonium,drugbank.DB13970|pubchem.62582,,Drug,Drug
drugbank.DB13971,7440-62-2,drugbank|unichem,Vanadium,drugbank.DB13971|pubchem.23990,,Drug,Drug
drugbank.DB13972,59-51-8,drugbank|unichem,Racemethionine,drugbank.DB13972|pubchem.5255805|pubchem.135373086|pubchem.876,,Drug,Drug
drugbank.DB13973,,drugbank,Remestemcel-L,drugbank.DB13973,,Drug,Drug
drugbank.DB13974,,drugbank,Passiflora incarnata flower,drugbank.DB13974,,Drug,Drug
drugbank.DB13975,,drugbank,Black cohosh,drugbank.DB13975,,Drug,Drug
drugbank.DB13976,167747-19-5,drugbank,Sulesomab,drugbank.DB13976|drug_central.5213,,Drug,Drug
drugbank.DB13977,584-08-7,drugbank|unichem,Potassium carbonate,drugbank.DB13977|pubchem.139207750|pubchem.11430|pubchem.139064508|pubchem.516886,,Drug,Drug
drugbank.DB13978,49843-98-3,drugbank|unichem,Selisistat,drugbank.DB13978|pubchem.5113032,,Drug,Drug
drugbank.DB13979,537694-98-7,drugbank,Besilesomab,drugbank.DB13979|drug_central.5086,,Drug,Drug
drugbank.DB13980,13981-25-4,drugbank|unichem,Copper Cu-64,drugbank.DB13980|pubchem.105141,,Drug,Drug
drugbank.DB13981,58652-20-3,drugbank|unichem,Nomegestrol acetate,drugbank.DB13981|drug_central.1957|pubchem.91668,,Drug,Drug
drugbank.DB13982,14265-75-9,drugbank|unichem,Lutetium Lu-177,drugbank.DB13982|pubchem.161046,,Drug,Drug
drugbank.DB13983,159359-22-5,drugbank|unichem,"5,7,2′-trihydroxy-6,8-dimethoxyflavone",drugbank.DB13983|pubchem.9818878,,Drug,Drug
drugbank.DB13984,75-19-4,drugbank|unichem,Cyclopropane,drugbank.DB13984|pubchem.6351,,Drug,Drug
drugbank.DB13985,437608-50-9,drugbank|unichem,Lutetium Lu 177 dotatate,drugbank.DB13985|drug_central.5275|pubchem.76966897|pubchem.132274234|pubchem.121225499,,Drug,Drug
drugbank.DB13987,10476-85-4,drugbank|chembl|unichem,Strontium chloride,drugbank.DB13987|drug_central.5682|pubchem.61520|pubchem.5362485,approved,Drug,Drug
drugbank.DB13988,201038-74-6,drugbank|unichem,SB-269970,drugbank.DB13988|pubchem.6604889,,Drug,Drug
drugbank.DB13989,1764-85-8,drugbank|unichem,Epitizide,drugbank.DB13989|drug_central.1031|pubchem.15671,,Drug,Drug
drugbank.DB13990,63065-88-3,drugbank|unichem,Dipropyl-4-hydroxytryptamine,drugbank.DB13990|pubchem.21854223,,Drug,Drug
drugbank.DB13991,77472-98-1,drugbank|unichem,Pipequaline,drugbank.DB13991|pubchem.71219,,Drug,Drug
drugbank.DB13992,1830-32-6,drugbank|unichem,Azintamide,drugbank.DB13992|drug_central.275|pubchem.71105,,Drug,Drug
drugbank.DB13993,233275-76-8,drugbank|unichem,MRK-409,drugbank.DB13993|pubchem.22609888,,Drug,Drug
drugbank.DB13994,942437-37-8,drugbank|unichem,AZD-7325,drugbank.DB13994|pubchem.23581869,,Drug,Drug
drugbank.DB13995,1802359-96-1,drugbank|unichem,Ferric pyrophosphate citrate,drugbank.DB13995|drug_central.5122|pubchem.109374151|pubchem.145994608,,Drug,Drug
drugbank.DB13996,142-72-3,drugbank|chembl|unichem,Magnesium acetate,drugbank.DB13996|drug_central.4489|pubchem.517043|pubchem.8896,approved,Drug,Drug
drugbank.DB13997,1985606-14-1,drugbank|chembl|unichem,Baloxavir marboxil,drugbank.DB13997|drug_central.5301|pubchem.124081896,approved,Drug,Drug
drugbank.DB13998,1388129-63-2,drugbank,Lonoctocog alfa,drugbank.DB13998|drug_central.5265,,Drug,Drug
drugbank.DB13999,284036-24-4,drugbank,Moroctocog alfa,drugbank.DB13999|drug_central.5166,,Drug,Drug
drugbank.DB14000,143-24-8,drugbank|unichem,Tetraglyme,drugbank.DB14000|pubchem.8925,,Drug,Drug
drugbank.DB14001,4345-03-3,drugbank|unichem,alpha-Tocopherol succinate,drugbank.DB14001|drug_central.2690|pubchem.20353,,Drug,Drug
drugbank.DB14002,58-95-7,drugbank|unichem,D-alpha-Tocopherol acetate,drugbank.DB14002|drug_central.4195|pubchem.86472,,Drug,Drug
drugbank.DB14003,7695-91-2,drugbank,alpha-Tocopherol acetate,drugbank.DB14003|drug_central.4195,,Drug,Drug
drugbank.DB14004,1326244-10-3,drugbank,Tildrakizumab,drugbank.DB14004|drug_central.5281,,Drug,Drug
drugbank.DB14005,9006-65-9,drugbank,Dimethicone 410,drugbank.DB14005|drug_central.3152,,Drug,Drug
drugbank.DB14006,2016-36-6,drugbank|chembl|unichem,Choline salicylate,drugbank.DB14006|drug_central.2416|pubchem.54686350,approved,Drug,Drug
drugbank.DB14007,67-43-6,drugbank|chembl|unichem,Pentetic acid,drugbank.DB14007|drug_central.2092|pubchem.3053,approved,Drug,Drug
drugbank.DB14008,1447-88-7,drugbank|unichem,Hispidulin,drugbank.DB14008|pubchem.5281628,,Drug,Drug
drugbank.DB14009,,drugbank,Medical Cannabis,drugbank.DB14009,,Drug,Drug
drugbank.DB14010,1019-45-0,drugbank|unichem,"5-methoxy-N,N-dimethyltryptamine",drugbank.DB14010|pubchem.1832,,Drug,Drug
drugbank.DB14011,56575-23-6,drugbank|unichem,Nabiximols,drugbank.DB14011|drug_central.4793|pubchem.9852188,,Drug,Drug
drugbank.DB14012,1610833-03-8,drugbank,Burosumab,drugbank.DB14012|drug_central.5282,,Drug,Drug
drugbank.DB14013,1379686-30-2,drugbank|unichem,SR-9009,drugbank.DB14013|pubchem.57394020,,Drug,Drug
drugbank.DB14014,1379686-29-9,drugbank|unichem,SR-9011,drugbank.DB14014|pubchem.57394021,,Drug,Drug
drugbank.DB14015,7631-90-5,drugbank|unichem,Sodium bisulfite,drugbank.DB14015|pubchem.23665763|pubchem.18000336,,Drug,Drug
drugbank.DB14016,,drugbank,Ox bile extract,drugbank.DB14016,,Drug,Drug
drugbank.DB14017,1825302-42-8,drugbank|unichem,H3B-8800,drugbank.DB14017|pubchem.92135969,,Drug,Drug
drugbank.DB14018,10381-75-6,drugbank|unichem,Bromotheophylline,drugbank.DB14018|drug_central.2047|pubchem.11808,,Drug,Drug
drugbank.DB14019,1703748-89-3,drugbank|chembl|unichem,Fosnetupitant,drugbank.DB14019|drug_central.5283|pubchem.71544786,approved,Drug,Drug
drugbank.DB14020,119-53-9,drugbank|chembl|unichem,Benzoin,drugbank.DB14020|drug_central.4663|pubchem.8400,approved,Drug,Drug
drugbank.DB14022,,drugbank,Typhoid vaccine,drugbank.DB14022,,Drug,Drug
drugbank.DB14025,105956-97-6,drugbank|unichem,Clinafloxacin,drugbank.DB14025|drug_central.677|pubchem.4921596|pubchem.60063,,Drug,Drug
drugbank.DB14026,147-93-3,drugbank|unichem,Thiosalicylic acid,drugbank.DB14026|drug_central.4856|pubchem.5443,,Drug,Drug
drugbank.DB14027,275371-94-3,drugbank|unichem,Taspoglutide,drugbank.DB14027|pubchem.87453228|pubchem.56842233,,Drug,Drug
drugbank.DB14028,1088-11-5,drugbank|unichem,Nordazepam,drugbank.DB14028|drug_central.816|pubchem.2997,,Drug,Drug
drugbank.DB14029,80288-49-9,drugbank|unichem,Furafylline,drugbank.DB14029|pubchem.44404226,,Drug,Drug
drugbank.DB14030,1997387-43-5,drugbank|unichem,PZM21,drugbank.DB14030|pubchem.121596705,,Drug,Drug
drugbank.DB14031,51-18-3,drugbank|unichem,Tretamine,drugbank.DB14031|drug_central.2739|pubchem.5799,,Drug,Drug
drugbank.DB14033,80-74-0,drugbank|chembl|unichem,Acetyl sulfisoxazole,drugbank.DB14033|drug_central.4458|pubchem.6662,approved,Drug,Drug
drugbank.DB14034,141200-24-0,drugbank|unichem,Darglitazone,drugbank.DB14034|pubchem.60870,,Drug,Drug
drugbank.DB14035,109229-58-5,drugbank|unichem,Englitazone,drugbank.DB14035|pubchem.6918151,,Drug,Drug
drugbank.DB14037,18449-41-7,drugbank|unichem,Madecassic acid,drugbank.DB14037|pubchem.73412,,Drug,Drug
drugbank.DB14038,83-46-5,drugbank|unichem,beta-Sitosterol,drugbank.DB14038|drug_central.2451|pubchem.222284,,Drug,Drug
drugbank.DB14039,1582205-90-0,drugbank,Erenumab,drugbank.DB14039|drug_central.5284,,Drug,Drug
drugbank.DB14040,1644539-04-7,drugbank,Eptinezumab,drugbank.DB14040|drug_central.5386,,Drug,Drug
drugbank.DB14041,1655501-53-3,drugbank,Fremanezumab,drugbank.DB14041|drug_central.5315,,Drug,Drug
drugbank.DB14042,1578199-75-3,drugbank,Galcanezumab,drugbank.DB14042|drug_central.5316,,Drug,Drug
drugbank.DB14043,544-31-0,drugbank|unichem,Palmidrol,drugbank.DB14043|drug_central.2045|pubchem.4671,,Drug,Drug
drugbank.DB14044,18679-90-8,drugbank|unichem,Hopantenic acid,drugbank.DB14044|drug_central.3280|pubchem.28281,,Drug,Drug
drugbank.DB14045,910-31-6,drugbank|unichem,Cholesteryl chloride,drugbank.DB14045|pubchem.92850,,Drug,Drug
drugbank.DB14046,25321-22-6,drugbank,Dichlorobenzene,drugbank.DB14046,,Drug,Drug
drugbank.DB14048,17141-74-1,drugbank|unichem,Sodium zirconium cyclosilicate,drugbank.DB14048|drug_central.5225|pubchem.134694335,,Drug,Drug
drugbank.DB14049,14797-55-8,drugbank|unichem,Nitrate,drugbank.DB14049|pubchem.943,,Drug,Drug
drugbank.DB14050,24274-48-4,drugbank|unichem,Cannabidivarin,drugbank.DB14050|pubchem.11601669,,Drug,Drug
drugbank.DB14051,,drugbank|unichem,Malacidin A,drugbank.DB14051|pubchem.132282518,,Drug,Drug
drugbank.DB14052,,drugbank|unichem,Malacidin B,drugbank.DB14052|pubchem.132282519,,Drug,Drug
drugbank.DB14054,464-92-6,drugbank|unichem,Asiatic acid,drugbank.DB14054|pubchem.119034,,Drug,Drug
drugbank.DB14055,5543-57-7,drugbank|unichem,(S)-Warfarin,drugbank.DB14055|pubchem.54688261,,Drug,Drug
drugbank.DB14056,28380-24-7,drugbank|unichem,Nigericin,drugbank.DB14056|pubchem.34230,,Drug,Drug
drugbank.DB14057,2001-95-8,drugbank|unichem,Valinomycin,drugbank.DB14057|pubchem.3000706,,Drug,Drug
drugbank.DB14058,127785-64-2,drugbank|unichem,Basifungin,drugbank.DB14058|pubchem.51351746,,Drug,Drug
drugbank.DB14059,170569-86-5,drugbank|unichem,SC-236,drugbank.DB14059|pubchem.9865808,,Drug,Drug
drugbank.DB14060,123653-11-2,drugbank|unichem,NS-398,drugbank.DB14060|pubchem.4553,,Drug,Drug
drugbank.DB14061,3105-97-3,drugbank|unichem,Hycanthone,drugbank.DB14061|drug_central.1383|pubchem.3634,,Drug,Drug
drugbank.DB14062,80890-47-7,drugbank|unichem,Concanamycin A,drugbank.DB14062|pubchem.6438151,,Drug,Drug
drugbank.DB14063,38321-02-7,drugbank|unichem,Dexverapamil,drugbank.DB14063|pubchem.65808,,Drug,Drug
drugbank.DB14064,78370-13-5,drugbank|unichem,Emopamil,drugbank.DB14064|pubchem.71225,,Drug,Drug
drugbank.DB14065,101477-55-8,drugbank|unichem,Lomerizine,drugbank.DB14065|drug_central.1595|pubchem.3949,,Drug,Drug
drugbank.DB14066,518-34-3,drugbank|unichem,Tetrandrine,drugbank.DB14066|pubchem.73078,,Drug,Drug
drugbank.DB14067,129716-58-1,drugbank|unichem,Dofequidar,drugbank.DB14067|pubchem.213040,,Drug,Drug
drugbank.DB14068,120054-86-6,drugbank|unichem,Dexniguldipine,drugbank.DB14068|drug_central.837|pubchem.6918097,,Drug,Drug
drugbank.DB14069,216227-54-2,drugbank|unichem,ONT-093,drugbank.DB14069|pubchem.6450807,,Drug,Drug
drugbank.DB14070,849675-66-7,drugbank|unichem,HM-30181,drugbank.DB14070|pubchem.11399764,,Drug,Drug
drugbank.DB14071,87857-41-8,drugbank|unichem,Desmethylsertraline,drugbank.DB14071|pubchem.114743,,Drug,Drug
drugbank.DB14072,174630-04-7,drugbank|unichem,Reversin 121,drugbank.DB14072|pubchem.9939298,,Drug,Drug
drugbank.DB14073,5561-99-9,drugbank|unichem,Gondoic acid,drugbank.DB14073|pubchem.5282768,,Drug,Drug
drugbank.DB14074,119515-38-7,drugbank|unichem,Icaridin,drugbank.DB14074|pubchem.125098,,Drug,Drug
drugbank.DB14075,39236-46-9,drugbank|unichem,Imidurea,drugbank.DB14075|pubchem.38258,,Drug,Drug
drugbank.DB14076,,drugbank,"Interleukin-1 alpha, human recombinant",drugbank.DB14076,,Drug,Drug
drugbank.DB14077,557-04-0,drugbank|unichem,Magnesium stearate,drugbank.DB14077|pubchem.13288249|pubchem.11177,,Drug,Drug
drugbank.DB14078,1984-15-2,drugbank|unichem,Medronic acid,drugbank.DB14078|pubchem.16124,,Drug,Drug
drugbank.DB14079,821-33-0,drugbank|unichem,Hydroxybutyloxide,drugbank.DB14079|drug_central.891|pubchem.92141,,Drug,Drug
drugbank.DB14080,36330-79-7,drugbank|unichem,Acetylcysteine magnesium,drugbank.DB14080|pubchem.145811955|pubchem.9906338,,Drug,Drug
drugbank.DB14081,16830-15-2,drugbank|unichem,Asiaticoside,drugbank.DB14081|pubchem.11954171,,Drug,Drug
drugbank.DB14082,103725-47-9,drugbank|unichem,Betiatide,drugbank.DB14082|drug_central.4666|pubchem.185457,,Drug,Drug
drugbank.DB14083,1675-54-3,drugbank|unichem,Bisphenol A diglycidyl ether,drugbank.DB14083|pubchem.2286,,Drug,Drug
drugbank.DB14084,94-26-8,drugbank|unichem,Butylparaben,drugbank.DB14084|pubchem.7184,,Drug,Drug
drugbank.DB14085,7440-43-9,drugbank|unichem,Cadmium,drugbank.DB14085|pubchem.23973,,Drug,Drug
drugbank.DB14086,154-23-4,drugbank|chembl|unichem,Cianidanol,drugbank.DB14086|drug_central.629|pubchem.9064,approved,Drug,Drug
drugbank.DB14087,,drugbank,Morrhuic acid,drugbank.DB14087,,Drug,Drug
drugbank.DB14088,25182-74-5,drugbank|unichem,Osbond acid,drugbank.DB14088|pubchem.6441454,,Drug,Drug
drugbank.DB14089,2418-14-6,drugbank|unichem,Dimercaptosuccinic acid,drugbank.DB14089|pubchem.9354,,Drug,Drug
drugbank.DB14090,67-71-0,drugbank|unichem,Dimethyl sulfone,drugbank.DB14090|pubchem.6213,,Drug,Drug
drugbank.DB14091,57916-92-4,drugbank,Carbomer homopolymer type C,drugbank.DB14091,,Drug,Drug
drugbank.DB14092,41325-63-7,drugbank|unichem,8-epi-Cyanocobalamin,drugbank.DB14092|pubchem.145994609|pubchem.123133561,,Drug,Drug
drugbank.DB14093,67308-98-9,drugbank|unichem,"(1,2,6,7-3H)Testosterone",drugbank.DB14093|pubchem.91667979,,Drug,Drug
drugbank.DB14094,7559-04-8,drugbank|unichem,Tocopherylquinone,drugbank.DB14094|pubchem.2734086,,Drug,Drug
drugbank.DB14096,,drugbank|unichem,"1,2-icosapentoyl-sn-glycero-3-phosphoserine",drugbank.DB14096|pubchem.76967405,,Drug,Drug
drugbank.DB14097,141948-79-0,drugbank|unichem,13-cis-12-(3'-Carboxyphenyl)retinoic acid,drugbank.DB14097|pubchem.6438744,,Drug,Drug
drugbank.DB14098,13408-78-1,drugbank|unichem,Cobalamin,drugbank.DB14098|drug_central.4603|pubchem.73415824,,Drug,Drug
drugbank.DB14099,4539-70-2,drugbank|unichem,"1,2-Distearoyllecithin",drugbank.DB14099|pubchem.65146,,Drug,Drug
drugbank.DB14100,,drugbank,Pork collagen,drugbank.DB14100,,Drug,Drug
drugbank.DB14101,,drugbank,Soy isoflavones,drugbank.DB14101,,Drug,Drug
drugbank.DB14102,7360-38-5,drugbank|unichem,Triethylhexanoin,drugbank.DB14102|pubchem.110973,,Drug,Drug
drugbank.DB14103,15985-39-4,drugbank|unichem,Methionine sulfoximine,drugbank.DB14103|pubchem.6992000|pubchem.89034,,Drug,Drug
drugbank.DB14104,60-33-3,drugbank|unichem,Linoleic acid,drugbank.DB14104|drug_central.3323|pubchem.5280450,,Drug,Drug
drugbank.DB14105,200880-41-7,drugbank|unichem,"Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)",drugbank.DB14105|pubchem.46891827,,Drug,Drug
drugbank.DB14106,103694-84-4,drugbank|unichem,Tetrakis(2-methoxyisobutylisocyanide)copper(I) tetrafluoroborate,drugbank.DB14106|pubchem.75530184|pubchem.92043160,,Drug,Drug
drugbank.DB14107,22252-43-3,drugbank|unichem,7-Aminodesacetoxycephalosporanic acid,drugbank.DB14107|pubchem.33498|pubchem.6565904,,Drug,Drug
